href,firstName,lastName,elo
dccb63727f2f5f74,Matt,Frevola,1240.939505942809
8e9eb3fc86db0f7d,Marc-Andre,Barriault,1240.8340376040019
23725c826c481e7f,Paul,Daley,1240.4268029270281
f00ac08ab056af5d,Tagir,Ulanbekov,1240.3429513508531
1588b787bda7b540,Tom,Breese,1240.0772458390663
d945aae53e3e54e6,Thiago,Moises,1239.9997093702273
2aa49b3766a59bcd,Jordan,Mein,1239.9754627011794
8667caa0451d245b,Kennedy,Nzechukwu,1239.8549122371962
38c7f72747f4f712,Gillian,Robertson,1239.687972691109
f29a6350c69f4a33,Miranda,Maverick,1239.5835079504923
05560764359161e4,Constantinos,Philippou,1239.537464879654
3c660c90d48fc80d,Tim,Kennedy,1239.3780112669074
1897b7b913736a7c,1500,Alatengheili,1239.375990999452
6e9f40c706f91f32,Nate,Maness,1239.245247690847
cc8c623cca88f54f,Mayra,Bueno Silva,1239.2260211126236
d35f734c56a89103,Karl,Williams,1239.2087454193918
c4b81cdecd5d6abe,Gerald,Harris,1239.099311711533
0e21976afc92e4d1,Magnus,Cedenblad,1239.099311711533
1ff9589f9065a9ed,Frank,Mir,1239.0814066454227
1ae8f3c723aacff4,Ricardo,Ramos,1239.0198711292728
bf7ad5628363eec9,Cody,Stamann,1238.9231358251639
f7467152fd9f18a2,Taila,Santos,1238.8836603281752
59583ff832fe9d68,Krzysztof,Soszynski,1238.8245758587254
ff6a1f63c254127e,Albert,Tumenov,1238.797066391943
2f732dd9210d301f,Tito,Ortiz,1238.5698954030718
c0ac37a4a1133da9,Marcus,McGhee,1238.3920656842847
32ba186f4b0e3267,Brian,Ebersole,1238.0866182068264
6c9b66b43663f2f7,Viktoriia,Dudakova,1237.5293080200593
bdcbb976816fd256,Daniel,Kelly,1237.5186867640161
971246648e162f0d,Chase,Hooper,1237.4736893694171
6859f67468ba8489,Kevin,Randleman,1237.2965104473828
2f95a3c6d58b2aad,Iuri,Alcantara,1237.1344183118854
e5c9de15bb58b1c6,Evan,Dunham,1237.1344183118854
6f242453c91a5af0,Dennis,Bermudez,1237.1344183118854
a3a542074109b347,Luana,Pinheiro,1237.0926705690222
809bd1a871491508,Terrance,McKinney,1237.065011103522
260e9e0d4954aea6,Rodolfo,Vieira,1237.006161828849
8c57c7b8c3bab0eb,Nicolae,Negumereanu,1236.9135421428273
c2e3e67b5911bfb7,Diego,Brandao,1236.7064198197022
2c9d00968f818270,Hakeem,Dawodu,1236.677332108025
e132d47bd9efbbe0,Rafa,Garcia,1236.6749455654553
8fd808923cffff82,Andre,Fili,1236.66314752875
353de740bb6c7e75,Mike,Russow,1236.584645461318
4b47e71384a9522f,Tim,Means,1236.5038488690632
abd5fb12437eda21,Ramazan,Emeev,1236.2054519441574
9fa3bd637edd9aa2,Patrick,Cote,1236.156460769498
4123fd4dcc1fe937,David,Terrell,1236.1368737783812
af9f42e6894047fc,Jamie,Mullarkey,1236.0435866477592
bd58d34e39b7b12a,Ben,Rothwell,1235.9182297461505
86d9dbe1bfcbade7,Julia,Avila,1235.5463004625478
3dd92ff9fb0412b3,Ali,Bagautinov,1235.2268736572453
91186547a7f3f758,Ricardo,Almeida,1234.8407985691267
cb46dface0e28a2c,Jorge,Rivera,1234.1604054069994
3236bf606fe9fa5b,Travis,Browne,1233.9079962925696
7be74a12d7352df2,Sara,McMann,1233.8569746030407
53c943c873cffe90,Philipe,Lins,1233.6092856533203
b27a1fcb56a3035a,Trevin,Giles,1233.5751040266186
dbc17725b887860a,Cezar,Ferreira,1233.5717306134177
d343df8ba11f4c4e,Nina,Nunes,1233.0303468472748
cbfd1d34356a004c,Jeff,Monson,1232.8913030160047
14ff46596ad80609,Norman,Parke,1232.664632608671
01641ba5df0c69b0,Gabriel,Bonfim,1232.6002435050038
5d7bdab5e03e3216,CB,Dollaway,1232.5855014068418
63b65af1c5cb02cb,Ken,Shamrock,1232.4332134526212
90da09db03e41748,Sergey,Khandozhko,1232.4120094775767
1f4b04a926ef1287,Johnny,Case,1232.404185790276
597db668b01c442c,Marco,Ruas,1232.1145644841527
fc08099550072fe4,Waldo,Cortes-Acosta,1231.8456056299633
f1928a52590c5532,Curtis,Millender,1231.7980464868342
aceffa19749c4dc0,Zubaira,Tukhugov,1231.655248831045
8e382b585a92affe,Phil,Rowe,1231.4365987353951
896c322f56b8be5a,George,Sotiropoulos,1231.2870543698434
583ee11abddfc581,Nate,Landwehr,1231.2050919349329
dd37fd509af89f15,Josh,Koscheck,1230.6552467330846
99c7610aa74995d3,Cathal,Pendred,1230.5045787176095
af5b208e97f5d382,Wilson,Gouveia,1230.3118999167195
b7d524c77c27389b,Marcus,Davis,1230.3075030733746
91dac5e69e28d5b5,Pannie,Kianzad,1229.9969531338156
32490e80ddab1e5a,Song,Kenan,1229.9803348710268
d58478ded5534695,Maiquel,Falcao,1229.9399711989875
97cf1a2c7c5e7889,Steve,Garcia,1229.7774693646297
0052de90691d4a93,Davi,Ramos,1229.713063166231
633a45d131192ffe,Kajan,Johnson,1229.4986771651063
231cae8b77fbbcc1,Khalid,Murtazaliev,1229.4220488137796
50a28b9f8314e008,Saidyokub,Kakhramonov,1229.3628711556514
49858bf46dabf6fb,Nordine,Taleb,1229.0558083285218
b67d6bacc68d4c92,Daniel,Santos,1228.803198250328
253076a23d03dcd0,Allan,Nascimento,1228.6525696942222
bf2c8e01b07d3eb1,Myktybek,Orolbai,1228.6244749709833
9f488f520ed25bbf,Kenichi,Yamamoto,1228.48381583458
6751eacd16bd59bc,Josh,Culibao,1228.3953416977079
e4bde462b043d3e1,Sanae,Kikuta,1228.3153233746355
7413b80dbb0f8f9f,Lucas,Martins,1227.9775319058256
f2b3f4ef3f780168,Nora,Cornolle,1227.869331961794
d814f5192e58fb2f,Drew,Fickett,1227.718474334692
e4a47b07044ddd72,Ignacio,Bahamondes,1227.5670065556524
7dcf06c1967801c1,Adriano,Martins,1227.473704412084
cd7763bcadb5d4c8,Alan,Patrick,1227.4507742806336
5442f1bc4b47eaf3,Chris,Curtis,1227.334427909733
49d2a08964c5eb11,Nursulton,Ruziboev,1227.16155923226
6f7c616b98e18c29,Claudio,Silva,1227.11274889833
33e33d51f289d2a1,Maurice,Smith,1227.005011982106
06734ca9d88dec3a,Shara,Magomedov,1226.9843079952855
bd532e9a2b93870c,Melissa,Dixon,1226.9337985968962
b0d6a1d8ac3d563d,Max,Griffin,1226.9272952591975
32016899d0a222a3,Lee,Murray,1226.9239567511527
ce6065baef021cf3,Ikuhisa,Minowa,1226.809827609518
85ff1b9471d35238,Dmitry,Sosnovskiy,1226.805274757077
dd12382f28296f7b,Wang,Guan,1226.7957963472552
2f6a993c7f547c13,Sergey,Morozov,1226.7778413164792
e14b5aa06eea9653,Abel,Trujillo,1226.7368520636114
31dbfbe4e7a6727c,Trey,Waters,1226.686225054031
60193e707634e560,Montserrat,Rendon,1226.5491466061087
c1684f00c626f4c0,Mark,Schultz,1226.534140998282
49e96ff8ab781589,Tyson,Pedro,1226.397309653854
8d3273573b85be09,Assu,Almabayev,1226.3871862736291
2975297f505e9447,Jonny,Parsons,1226.2115867917794
f9f07bb5a43535ed,Carlos,Condit,1226.101324403728
a9e260472d321361,Jasmine,Jasudavicius,1225.984326713753
be5cfd73617a5b1a,Javier,Vazquez,1225.9395467468973
319fa1bd3176bded,Johnny,Rhodes,1225.9280444145425
cc900af167fbedfd,Timothy,Johnson,1225.729971402276
cbd3e590a85b18c5,Mirsad,Bektic,1225.7024545996633
4b93a88f3b1de35b,Michael,Chandler,1225.597770360981
e023fa2e648ea0f1,Steve,Bosse,1225.38413172855
18524b46c570730b,Mark,Hall,1225.382398754886
89a407032911e27e,Brendan,Schaub,1225.2151052381112
441eacbe20e0e80b,Augusto,Sakai,1225.2041815205996
13e62d766b709aa6,Steve,Nelmark,1225.1292167836505
5b03b61f9d90125e,Morgan,Charriere,1225.0
60884f31ead1609c,Jonathan,Wiezorek,1225.0
1c061eb6e29eaa0a,Bob,Cook,1225.0
d008d785f6347dc2,JeongYeong,Lee,1225.0
7ab478c397cd68ef,Aliaskhab,Khizriev,1225.0
32a3025d5db456ae,Jon,Hess,1225.0
96d173b7f92aa520,Onassis,Parungao,1225.0
08a7080ff5904661,Rafael,Carino,1225.0
d2a9be6bf2de624c,Robert,Drysdale,1225.0
3da19339ee7051d5,Justin,Martin,1225.0
6420efac0578988b,Yoshiki,Takahashi,1225.0
0cf935519d439ba6,Enson,Inoue,1225.0
e8c170a64dc920ac,Tulio,Palhares,1225.0
dda15dbfafb792df,Kevin,Jousset,1225.0
e8efeb9cf33b1941,Cesar,Marscucci,1225.0
5898357a45a73674,Sione,Latu,1225.0
c3c23c99477c041b,Frank,Hamaker,1225.0
2620f3eb21c79614,Scott,Adams,1225.0
d62bb4d84a7267ba,Mark,Hughes,1225.0
ee457ef1e1c326c1,Ben,Earwood,1225.0
971dba22c622af12,Josefine,Knutsson,1225.0
672ef06fd9f41f7d,Marcelo,Mello,1225.0
b671bdf981ad527d,HyunSung,Park,1225.0
62918a2118de08b2,Tom,Murphy,1225.0
5c637af9472ae7cc,Jamey-Lyn,Horth,1225.0
6776260cb0aef647,Logan,Clark,1225.0
abcf2cc6efc42031,Iasmin,Lucindo,1224.9386640697026
a57cb948c4c70a47,Isaac,Dulgarian,1224.7328966519176
5078e1dacf9d25f4,Luana,Santos,1224.5576194366968
8e1f36476ef02a6a,Jennifer,Maia,1224.5415882850139
4c805f5f58a75df0,Mikey,Burnett,1224.2611796154342
fea79f9bc8c68769,Marlon,Moraes,1224.1886657772882
7f1bf0c255ec8756,Azat,Maksum,1224.1266269367509
4148802ae4a50768,Daniel,Zellhuber,1224.0740461914359
749685d24e2cac50,Remco,Pardoel,1224.0719555854575
76984112f697631f,Leslie,Smith,1224.0719555854575
3dc3022232b79c7a,Brian,Foster,1223.9641485449833
ca28cdf526d6b6e9,Nurullo,Aliev,1223.9536366858897
e0ec3c3b6b611f7e,Hermes,Franca,1223.8996009748744
7af33fc4435017f1,Brady,Hiestand,1223.869781874174
a2ea77e974c5889f,Carlos,Felipe,1223.6949108724762
5aedf14771ca82d2,Wilson,Reis,1223.6566542839296
b39f7a6c2be17ee8,Charlie,Campbell,1223.477932753187
dc950d59dc590aca,Ebenezer Fontes,Braga,1223.4651643500724
b62d5280966b2460,Clayton,Carpenter,1223.4420060617072
31d7446b184e3305,Magomed,Mustafaev,1223.2042036527448
de594b35c45c2e9a,Eduarda,Moura,1223.1959215257361
99dd0147dc4ef80c,Genki,Sudo,1223.1439099787406
d1e6a6536ee62517,Tyrone,Roberts,1223.0869403452655
fa07345cc9db5cc9,Billy,Goff,1223.0861381772822
6e743a33d56bdaa4,Payton,Talbott,1223.0825923145499
83455a9d17f57dae,Rafael,Estevam,1223.0574618668768
55ee431411ccf07a,Olivier,Aubin-Mercier,1223.0150785667822
7b143a54451263d9,Paul,Sass,1222.7221810734525
c03a5022f8439f2a,Chad,Laprise,1222.368028221251
51b1e2fd9872005b,Mackens,Semerzier,1222.2758027636585
977081bc01197656,Scott,Ferrozzo,1222.2758027636585
c21a036b4e012f1c,John,Makdessi,1222.022197599545
21b8a0f5c231096f,Mark,Coleman,1221.957628798748
1497e735d9f2560a,Ange,Loosa,1221.923621954542
37e03538c960bac6,Abdul-Kerim,Edilov,1221.6330924309425
e979c76341f19b22,Tom,Duquesnoy,1221.5535148611614
feedf3053472fe56,Charles,Radtke,1221.5480496163912
681399317dbf4701,Uros,Medic,1221.426844129581
fa315e6c77eee106,Brandon,Vera,1221.3546037540991
b9c03e7a4557e542,Royston,Wee,1221.3474303057778
4aa58269d0664b5b,Matthew,Semelsberger,1221.316149875824
3bad7ef643840f67,Joe,Lauzon,1221.2878104205572
798e48f9e7f6ba22,Carlos,Hernandez,1221.25020966622
a54a35a670d8e852,Andre,Roberts,1221.2247286541503
01b39decaf0abf6a,Benji,Radach,1221.1721064509816
a93f94c923c3a9cb,Christian Leroy,Duncan,1221.0972621881767
c80095f6092271a7,Tim,Boetsch,1220.8961107046475
4e6738062d469256,Sedriques,Dumas,1220.8862806071863
5bf31a46becc1204,Michael,Trizano,1220.884848985754
d4691518d012b9e7,Aspen,Ladd,1220.860079394943
37ed1ab2f8b819f4,Brad,Riddell,1220.7910935604802
75e5fec9f72910ef,Gleison,Tibau,1220.7849616421897
48e093ea1f43a053,Takeya,Mizugaki,1220.693777288013
b4bc2e3353a770b5,Ian,Freeman,1220.4190851085946
efaf544314bb5c2e,Ron,Waterman,1220.3597540854526
56b8b24f65f9f057,Mike,Kyle,1220.3597540854526
0c5c66ddd1886b83,Caio,Magalhaes,1220.1857344141924
e3964ece586e0635,Jacqueline,Cavalcanti,1220.173308309351
96924b0019b3aff1,Gaston,Bolanos,1219.9164428298384
ffe9703408fb5964,David,Onama,1219.890729546373
ad047e3073a775f3,Steve,Jennum,1219.8499651957447
43a59ce3bb40449e,1500,Mizuki,1219.8295866102098
e375cb5caf4717b6,Piera,Rodriguez,1219.7353833182124
d023ae89a2a4a41e,Matthew,Riddle,1219.6667993440128
cd3d7e37ff2d679c,Ricky,Turcios,1219.631836498135
a9da3158dd2c2b5a,Jack,Jenkins,1219.6031514459928
4d44f37107f01b9b,Tom,Lawlor,1219.5540370139652
e50cd77732d39967,Aisling,Daly,1219.5000302165718
077e3ace32b72be9,CJ,Vergara,1219.4823213991626
12e0fdc606f7e274,Luis,Saldana,1219.4420773213626
0bc697c5936a2d0a,Trevor,Peek,1219.4316917910542
a29db9cd4f9ccea5,Natan,Levy,1219.3954228068458
262a7d06203657e6,Alexander,Hernandez,1219.2382075934352
4c2d90e335e6df19,Alexis,Davis,1219.2068528799055
b9f28e7045fdfce7,Raoni,Barcelos,1218.7148026302002
0dba4df5f34d5ff0,Rafael,Natal,1218.6385577828523
ccf5dc41417e9daf,Juan,Espino,1218.5573498969052
e5ecaf884b6da2bc,Chris,Clements,1218.503622346372
c47df9303d318c67,Clay,Guida,1218.3587799376478
6551c64fbcd1a467,Ariane,Lipski,1218.3270096439749
06e4245d16fc5315,Ailin,Perez,1218.1669003210934
89b8d1bf1ff09d1d,Tim,Credeur,1218.0752774659838
e2ccd9a9ace60de7,Aleksei,Kunchenko,1218.02040641197
bd21a1e3d41c97ee,Ronny,Markes,1217.9469926720785
1291edf2d566a71a,Julio,Arce,1217.9016791197291
fe2babf95de24fb1,Raul,Rosas Jr.,1217.8873057663418
579fcdfcabd23a7b,Brian,Stann,1217.8574181962128
efa1f6b42c86793c,Adam,Wieczorek,1217.7327806044111
20bcc9966affb19c,Jake,O'Brien,1217.7145455743976
a1f6999fe57236e0,Wanderlei,Silva,1217.2715941734373
86dfed7cc24a9fa7,Matt,Serra,1216.977181669702
9deff9e3e8d94d47,Josh,Samman,1216.9339891151396
29af297d9f1de0f8,Damon,Jackson,1216.8450110107265
b60c980f79b87ce8,Bea,Malecki,1216.7799754879788
20205040232ed0f3,Tyson,Griffin,1216.7799754879788
210935fd21670f6d,Rich,Attonito,1216.7799754879788
6e7c758f5cdec01a,Paddy,Holohan,1216.736822849937
71df36d6d8cf0d74,Kiichi,Kunimoto,1216.6774964021602
da816417a579a0bd,Gavin,Tucker,1216.6496009856799
ac026518a9b4dc0f,Jordan,Leavitt,1216.576161965934
3cf18e01cb6cbde3,1500,Sumudaerji,1216.4624551805466
40cb680ae1cd331f,Yazmin,Jauregui,1215.9780127785505
40a604761ca7d64d,Din,Thomas,1215.9609204136148
7be14eaed4c74856,Brian,Kelleher,1215.7111172589516
113df4fde64735c6,Davey,Grant,1215.6494891579036
4e0692ad070976e4,Lyman,Good,1215.5642416099552
4144798612ef96e5,Edmen,Shahbazyan,1215.0653379446255
39d91e95949de3d9,Felicia,Spencer,1214.723468701084
a0e75f4a13eb73f1,Megan,Anderson,1214.51300231765
52ba464d9068d871,Elias,Silverio,1214.2883496906777
60029bcf496bd707,Soa,Palelei,1213.1273920977
aac5ac38148f0528,Paul,Kelly,1213.063431533762
51a0c09cbe9b8472,Liz,Carmouche,1212.539850667799
0a73acff6325c1e2,Shayilan,Nuerdanbieke,1212.335137894834
294aa73dbf37d281,Bruno,Silva,1212.1767542594746
7e69a4b0961aa555,Brad,Blackburn,1212.1522473576322
f9ab66e67240db7b,Joselyne,Edwards,1212.1344183118854
ccd1299e0345e0ce,Melvin,Guillard,1212.054288755466
6ac9bc2953c47345,Gerald,Meerschaert,1212.0301915692287
7b433309b0fd12aa,Brad,Katona,1211.9369012273753
4d5197f331c47290,Paige,VanZant,1211.8971577303582
73e09f837f3b5ecc,Rogerio,Nogueira,1211.890421927662
840d2c82ea68b9aa,Ben,Nguyen,1211.8038041267446
df1eb4354d18a906,Scott,Holtzman,1211.7684301476415
74f9448b97bf8bec,Da Woon,Jung,1211.6528215345663
d4f364dd076bb0e2,Cung,Le,1211.5128143562954
b71ce838b01f2cad,Rony,Jason,1211.1368737783812
31ee470ef5dc8d7f,Thiago,Alves,1211.0966671094725
528b071cf3da7c56,Luana,Carolina,1211.0786666525573
80d918336163b80c,Tatsuya,Kawajiri,1211.0699416474993
eb8d8c2a95cfccb8,Victor,Henry,1210.6877243808744
a331233f597090a5,Bryan,Barberena,1210.4719789425815
445a98acb8985970,Falaniko,Vitale,1210.2440198485058
d0aaedcf7ccd0b45,Chris,Daukaus,1210.1054029552822
98c23cb6da5b3352,Aleksei,Oleinik,1209.39574946404
2dc1bc1a02961656,Manny,Bermudez,1209.038526268589
b4192a975027aab6,Maryna,Moroz,1209.026648879762
8a8a84b743ae7699,Dennis,Hallman,1208.9106447194322
547afe1017e72dbe,Phil,Hawes,1208.418822634452
6a96ad1bc34fb113,Ismail,Naurdiev,1208.3297692357824
37c5366d18ed6c05,Roosevelt,Roberts,1208.2940465445586
3a24769a4855040a,Diego,Nunes,1208.2191840148994
36549928f90f1d36,Jose,Quinonez,1208.1773153350143
e70de1859b7ee78e,Sultan,Aliev,1207.9710591368873
50db8711c70196cd,Ovince,Saint Preux,1207.9687420008836
33011768c3c4dc9a,Terry,Etim,1207.4604278167074
32c355b04fc57f3a,Marc,Diakiese,1207.3657986503247
92b62174c175ce19,Clint,Hester,1207.01858797859
140745cbbcb023ac,Mauricio,Rua,1206.8779696747517
bf12aca029bfcc47,Keith,Hackney,1206.8393728988249
ae7fe94f117f98cf,Joaquim,Silva,1206.7960860039152
fef3d17e27e916e7,Antonio,Carvalho,1206.6593786497488
f0feeb2192937424,Angela,Hill,1206.651248728841
eb29176b03dfa888,Matt,Wiman,1206.5612832070128
b2a2da86546ddb19,Buddy,Roberts,1206.5561530331543
7a359ef685a304a7,Amaury,Bitetti,1206.4375281946134
fbbde91f7bc2d3c5,Gary,Goodridge,1206.2428696291777
d90b630e0561818b,Gan,McGee,1205.9774030013295
1a9480fc288e55d7,Don'Tale,Mayes,1205.8869319774228
28f62d866c59c709,Waylon,Lowe,1205.7285803855916
47cd337b86b1af92,Zak,Ottow,1205.6096519503922
65adf3856c4d9256,Jafel,Filho,1205.5092340001952
1ddb480b601cefb1,Chance,Rencountre,1205.4719182828376
e13abac8089a801a,Justin,Tafa,1205.4476037492873
19ffeb5e3fffd6d5,Joe,Charles,1205.4425901308946
4665f9f909cd7214,Shinsho,Anzai,1204.8694453317728
7d21de9c6d7c98b2,Rich,Clementi,1204.868172452552
7c6e87729e824ef4,Ildemar,Alcantara,1204.832091515374
e00a3dee329a51f7,Jamall,Emmers,1204.8290890307012
2ee09ec2a0695eb9,Mike,van Arsdale,1204.7183330582054
20bccc9bb4ceb23e,Melquizael,Costa,1204.6799096775087
9fd1f08dd4aec14a,Dave,Beneteau,1204.5809148914054
31c01fbc2586a5eb,Dwayne,Cason,1204.5809148914054
d188a3b817860ec6,Steven,Siler,1204.544968048489
436f970c9ea9169c,Gabriel,Benitez,1204.1823699183385
6aa1cbc1466e9a0b,Marcio,Cruz,1204.1641936540263
f57a8a52ca401ed9,Nick,Diaz,1204.0544072476932
6b7c7460855dbbb9,Albert,Duraev,1204.041017768233
cfc3e7bb44685289,Trey,Ogden,1203.9541883562088
e4ba58725825412d,Dan,Argueta,1203.8582648465976
1e1dbd1cc5a7469e,Jimi,Manuwa,1203.8155884937905
c15fa95b9a12fde4,Junior,Tafa,1203.7797139265363
270b89c00ef0c55c,Gabriel,Gonzaga,1203.6568575618799
911fb265462f0d94,Travis,Fulton,1203.6525696942222
70e1f8a821b72c8b,Jimmy,Crute,1203.583608479513
710f0f8c5d5c9d41,Lucas,Almeida,1203.5489368793048
aec185309b4843d0,Siyar,Bahadurzada,1203.477261402649
7d3caf0f96f1b33d,Nick,Thompson,1203.4652546336572
3920d0cc288f9b0d,Francisco,Prado,1203.3577347826497
cfaf010d5b389c09,Mike,Wilkinson,1203.2532596291574
b69f24c500d783e7,Francimar,Barroso,1203.1989954219146
eb393afdbe3293d5,Ismael,Bonfim,1202.9844674834003
51018a31ddf31eb2,Molly,McCann,1202.963272558707
da22387a0407a2dc,Da'Mon,Blackshear,1202.899018696559
8f2939f5fd9cca1e,TJ,Waldburger,1202.8495443954157
49ee5024966efc0d,Mounir,Lazzez,1202.8466753988894
1e719d4b676dc19a,Brunno,Ferreira,1202.8466753988894
5823ceab56741617,Jonathan,Meunier,1202.8280475612842
b96619b3acd7d9da,Miesha,Tate,1202.822183337752
1a08b01fdabb6ae2,Tony,Kelley,1202.810818648833
eee7dafac7d672b5,Brian,Melancon,1202.784138012247
304fcd812f12c589,Geza,Kalman,1202.7241972363415
95eb112a85601a0a,Jutaro,Nakao,1202.6549366283562
c051c2e12d692b8a,Jesus,Aguilar,1202.6449041585124
0b31f87be71ebbb1,Ben,Askren,1202.5947989023425
33b2f68ef95252e0,Miguel,Torres,1202.3259212676046
06f36cf4bd97ec77,Ed,Herman,1202.0988783325104
173acb3f920082b8,Roland,Delorme,1201.9181148642617
b369533a577fa97c,Dan,Christison,1201.8643696007505
4ac1ecf8ce59ef23,Jason,Saggo,1201.853364959899
323d4ca260dfa0ba,Esteban,Ribovics,1201.82329974589
57186c150c645200,Jeka,Saragih,1201.8068675516065
b60391da771deefe,Todd,Medina,1201.7957963472552
2efbc83a6b9b7f86,Tai,Bowden,1201.7957963472552
a6c2f5381d575920,Orlando,Wiet,1201.7957963472552
df85d6ec3493d120,Joe,Moreira,1201.7957963472552
029e1293e609fd74,Abubakar,Nurmagomedov,1201.683492698747
b12fb759e02378de,Gilbert,Urbina,1201.674244162252
4a01dc8376736ef5,John,Lewis,1201.667198553156
63eedfcc73071d41,Lance,Gibson,1201.667198553156
7debc13b36343605,Cristian,Quinonez,1201.5646012394686
b59037262c8fe060,Ryan,Janes,1201.476596045897
cc7040fe76f0ef91,Devin,Clark,1201.406693655269
d74cba8566291bfa,Junie,Browning,1201.3642050778958
b53c46f613f6f248,Brianna,Fortino,1201.2953097657883
2af2f2e26c4c0402,Hunter,Azure,1201.271734166888
159da492e000afbf,Leandro,Silva,1201.2550790181463
d2c55d1d2e67773b,David,Branch,1201.080794866981
56c9acc4e86046a2,Chris,Kelades,1201.0734420486408
a01e84abefd85ec0,Pascal,Krauss,1201.0480087360654
7d420039bbfe7c1a,1500,Aoriqileng,1201.0206769950823
cc84b68f862b466f,Eddie,Yagin,1200.9991942949794
a2b12c3f3d60ff69,Alex,Garcia,1200.9643976256943
a8c9d16fe2a14d72,CM,Punk,1200.9280444145425
59c438c81fbf3ece,Tereza,Bleda,1200.91393994622
773f7feacf96153e,Benito,Lopez,1200.8920458441517
8a56ea383fd26e52,Galore,Bofando,1200.8202814251094
3956bdc8ab2e54b3,John,Gunther,1200.8192323734238
84f727cf0166d6f2,Jose,Johnson,1200.8034425684402
480b702debcb5433,Dan,Cramer,1200.7293095526252
69b69c0178c4004d,Antoni,Hardonk,1200.7286948705766
1de9ad94de18eeaf,Nicco,Montano,1200.646250869329
25af5e832f17b474,Jesus,Pinedo,1200.6152279569087
19c591115a58982c,Viacheslav,Borshchev,1200.6120891021624
d2036f31c035e0d1,Jose,Torres,1200.4997764493905
f8fe2053d73d7bcf,Nick,Catone,1200.4365167485257
cffb87059e645bd1,Denise,Gomes,1200.3783550408934
0e9869d712e81f8f,Sam,Adkins,1200.331018706885
776d4262c4da38bf,Pete,Rodriguez,1200.2571001682866
d4270315cbcf2569,Jacob,Malkoun,1200.2568545982947
cad24459b28592ca,Eryk,Anders,1200.249893815916
07a18ae55dfc3cd9,Paul,Varelans,1200.2437846232756
efb9a43415a56d34,Sai,Wang,1200.145943364872
b2e3aca4cd363477,Chris,Cariaso,1200.144011382761
449c890bd90f3374,Hector,Sandoval,1200.0796203135933
1d147d4163a6989b,Nick,Sanzo,1200.0667780047615
12ebd7d157e91701,Bruno,Silva,1200.0610953971413
75f871836d41f90f,Justin,McCully,1200.0610953971413
9e50097a89442158,Mickey,Gall,1200.0610953971413
b4c96c3d9139bf0e,Patrick,Walsh,1200.014104608071
fbf0947399d14323,Ken,Stone,1200.0010149081334
8c169fbe1ac33637,Loik,Radzhabov,1200.0
2961be02cfb0d2c1,Roman,Mitichyan,1200.0
918d9d89d4d52acc,Anthony,Torres,1200.0
cbf94e4c4af4ff6d,Nate,Loughran,1200.0
404ecb2700844072,DeAnna,Bennett,1200.0
1e38bba6738b7b10,Alfonso,Alcarez,1200.0
9f755fb04cc21499,Noad,Lahat,1200.0
c739c2995a275314,Yanal,Ashmouz,1199.9613024461435
7138a15258dabf20,Bruna,Brasil,1199.9389046028587
13c4313ed0f744f3,Brad,Kohler,1199.9389046028587
53e533db1b8e9712,Jack,Nilson,1199.9389046028587
81d9df19e255b8b6,Jarred,Brooks,1199.9303749823002
d7b2c0b53883ee80,Kyle,Watson,1199.876950030894
d71d968dc6ecfdaf,Katsuhisa,Fujii,1199.8648731710932
b7ffa72aa148599a,KJ,Noons,1199.8334080241416
8614b7134913f5d5,Jarjis,Danho,1199.7946059410322
960d6cae8879ba2b,Robert,Peralta,1199.6895833716576
f2b6fdb20675b11c,Mike,Perry,1199.5476143935305
f0abbb6f3444dae7,Paul,Buentello,1199.5202329158785
d5ed14b2153c6ed2,Semmy,Schilt,1199.5038630838
82d4c957649faf9b,Miguel,Baeza,1199.4833502530903
5431dccc09118234,Lance,Benoist,1199.4074061391211
7a5e8c94a86f9895,Chris,Barnett,1199.2872339080025
234f3767ff0e5701,Kendall,Grove,1199.2864739416539
d317a5e2b3f88c5f,Warlley,Alves,1199.257906644982
bc7d1ad49fcb2d08,Jaqueline,Amorim,1199.1569257780197
12f91bfa8f1f723b,Joanne,Wood,1199.146534089199
5e6294b37bbef029,Stephanie,Egger,1199.1326341416755
103e2e33a60683e1,Irina,Alekseeva,1199.1326341416755
1effd880e1f1bb30,Garrett,Armfield,1199.0719555854575
af9efbfd63d39734,Chelsea,Chandler,1199.043571399967
31f8081c7600da93,Kyle,Nelson,1199.0419359223965
2650e2f846a30f64,Amir,Sadollah,1199.0279254460681
c75b99887c8c3f5a,Keith,Rockel,1199.0104114161873
4e9fb05d7e5e61b8,Wesley,Correira,1198.9751650515161
99bd87a300079ed9,Erik,Koch,1198.9655998036549
852454c572675334,James,Wilks,1198.9526536570797
5ef94841c4bc3f86,Edgar,Chairez,1198.8523032644212
f7d73e452b064bf2,Danny,Henry,1198.7401969949253
60a42bf82447c919,Jake,Hadley,1198.732450099439
0d980975001ae3d8,Shamil,Gamzatov,1198.674965654618
13b2f59210dda9cc,Kevin,Jackson,1198.6736686687887
a566371ba2ad7152,Josh,Thomson,1198.5400198278478
725a834930c2b5bf,Troy,Mandaloniz,1198.5371477467543
b76ed59283d3559c,Tsuyoshi,Kohsaka,1198.5324441681555
3f24c96753dbd9f9,Scott,Bessac,1198.4735662634941
2525a853486ee670,Sirwan,Kakai,1198.461846237541
330ec26453c44a59,Mike,Nickels,1198.4547142724084
